notification_id,job_name,exam_name,department,organization,qualification,age,salary,pay_level,vacancies,state,location,category,application_start,application_end,exam_date,result_date,official_website,official_pdf,apply_link,selection_process,application_fee,status,verification_status,verification_source,verification_timestamp,confidence,priority,notes,tags,first_seen,last_checked,days_left,stage
d884cd6b3cb7,"MP High Court SCPA Recruitment 2026 – Apply Online for 130 Posts, Notification | Last Date 10-08-2026",,,MP High Court SCPA,,,,,130,Madhya Pradesh,Madhya Pradesh,Job,,2026-08-10,,,,,https://www.indgovtjobs.in/2026/07/mp-high-court-scpa-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-29T14:50:32,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,computer jobs,high court vacancies,madhya pradesh jobs",2026-07-23T17:53:51,2026-07-30T09:22:13,11,New
e727e11ab9f6,"Rajasthan High Court Stenographer Recruitment 2026: Notification for 163 Posts, Online Form | Last Date 10-08-2026",,,Rajasthan High Court Stenographer,,,,,163,Rajasthan,Rajasthan,Job,,2026-08-10,,,,,https://www.indgovtjobs.in/2026/07/rajasthan-high-court-stenographer.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-29T09:30:19,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,high court vacancies,rajasthan jobs,stenographer jobs",2026-07-23T17:53:51,2026-07-30T09:22:13,11,New
6c6e3c7d205d,Central Railway Scouts & Guides Quota Recruitment 2026 – Apply Online for 12 Posts | Last Date 12-08-2026,,,Central Railway Scouts & Guides Quota,,,,,12,Maharashtra,Maharashtra,Job,,2026-08-12,,,,,https://www.indgovtjobs.in/2026/07/central-railway-scouts-guides-quota.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-18T23:40:39,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,maharashtra jobs,railway jobs",2026-07-13T20:20:19,2026-07-30T09:22:13,13,New
3fb86c897911,OUAT Assistant Recruitment 2026 – Apply Offline for 31 Posts | Last Date 12-08-2026,,,OUAT Assistant,,,,,31,Odisha,Odisha,Job,,2026-08-12,,,,,https://www.indgovtjobs.in/2026/07/ouat-assistant-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,assistants,odisha jobs",2026-07-14T23:40:32,2026-07-30T09:22:13,13,New
20ba2e709c8b,ICAI Executive Assistant Recruitment 2026: Apply Online for 20 Posts | Last Date 12-08-2026,,,ICAI Executive Assistant,,,,,20,All India,All India,Job,,2026-08-12,,,,,https://www.indgovtjobs.in/2026/07/icai-executive-assistant-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,assistants,icai",2026-07-23T17:53:51,2026-07-30T09:22:13,13,New
a939fc070c2c,HAL Engineer & Finance Officer Recruitment 2026: Notification for 30 Posts | Last Date 12-08-2026,,,HAL Engineer & Finance Officer,,,,,30,All India,All India,Job,,2026-08-12,,,,,https://www.indgovtjobs.in/2026/07/hal-engineer-finance-officer.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,engineer jobs,finance jobs,hal jobs,manager jobs",2026-07-23T17:53:51,2026-07-30T09:22:13,13,New
aa29d07e53a9,"RRB Section Controller Recruitment 2026 (119 Posts) – Notification, Online Form | Last Date 14-08-2026",,,RRB Section Controller,,,,,119,All India,All India,Job,,2026-08-14,,,,,https://www.indgovtjobs.in/2026/06/RRB-Section-Controller-Recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-13T23:59:25,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,railway jobs,upcoming",2026-07-13T11:44:56,2026-07-30T09:22:13,15,New
9e6503532995,"Central Railway Sports Quota Recruitment 2026 – Apply Online, 59 Group C & D Posts | Last Date 14-08-2026",,,Central Railway Sports Quota,,,,,,Maharashtra,Maharashtra,Job,,2026-08-14,,,,,https://www.indgovtjobs.in/2026/07/central-railway-sports-quota.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-18T23:40:39,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,maharashtra jobs,railway jobs,sports vacancies",2026-07-13T20:20:19,2026-07-30T09:22:13,15,New
ae0da04f4b87,"RRB Section Controller Recruitment 2026 – Notification, Online Form, 119 Posts | Last Date 14-08-2026",,,RRB Section Controller,,,,,119,All India,All India,Job,,2026-08-14,,,,,https://www.indgovtjobs.in/2026/06/RRB-Section-Controller-Recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,new,railway jobs",2026-07-14T23:40:32,2026-07-30T09:22:13,15,New
cfea1a1d83ad,DGQA Technician Recruitment 2026 – Notification for 15 Posts | Last Date 14-08-2026,,,DGQA Technician,,,,,15,All India,All India,Job,,2026-08-14,,,,,https://www.indgovtjobs.in/2026/07/dgqa-technician-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-26T22:00:43,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,chennai jobs,defence jobs,iti jobs,technician jobs",2026-07-20T17:05:33,2026-07-30T09:22:13,15,New
a56f14a10674,UPSC Principal and Vice Principal Recruitment 2026 – Notification for 828 Posts | Last Date 14-08-2026,,,UPSC Principal and Vice Principal,,,,,828,All India,All India,Job,,2026-08-14,,,,,https://www.indgovtjobs.in/2026/07/upsc-principal-Recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-23T17:53:56,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,teacher jobs,upsc notifications",2026-07-23T17:53:51,2026-07-30T09:22:13,15,New
593bd243ab50,"UPSC Principal and Vice Principal Recruitment 2026 – Apply Online for 828 Posts, Notification | Last Date 14-08-2026",,,UPSC Principal and Vice Principal,,,,,828,All India,All India,Job,,2026-08-14,,,,,https://www.indgovtjobs.in/2026/07/upsc-principal-Recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,new,teacher jobs,upsc notifications",2026-07-25T15:28:12,2026-07-30T09:22:13,15,New
15d20797edb6,UPSC Advertisement No.09/2026 – Apply Online for 39 Various Posts | Last Date 14-08-2026,,,UPSC Advertisement No.09/2026 – Apply Online for 39 Various ,,,,,,All India,All India,Job,,2026-08-14,,,,,https://www.indgovtjobs.in/2026/07/upsc-advertisement-no-09-2026.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,faculty jobs,medical jobs,officer jobs,scientist jobs",2026-07-25T15:28:12,2026-07-30T09:22:13,15,New
f212221e6e09,"RRB Section Controller Recruitment 2026 – Apply Online for 119 Posts, Notification | Last Date 14-08-2026",,,RRB Section Controller,,,,,119,All India,All India,Job,,2026-08-14,,,,,https://www.indgovtjobs.in/2026/06/RRB-Section-Controller-Recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,new,railway jobs",2026-07-25T15:28:12,2026-07-30T09:22:13,15,New
18258f03025b,"HAL DT MT Recruitment 2026: Notification Out, Apply Online for 120 Posts | Last Date 14-08-2026",,,HAL DT MT,,,,,120,All India,All India,Job,,2026-08-14,,,,,https://www.indgovtjobs.in/2026/07/HAL-DT-MT-Recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T03:49:11,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,engineer jobs,hal jobs,management trainees,new",2026-07-28T10:21:47,2026-07-30T09:22:13,15,New
386d73f5290a,"HAL DT MT Recruitment 2026: Apply Online for 120 Posts, Notification | Last Date 14-08-2026",,,HAL DT MT,,,,,120,All India,All India,Job,,2026-08-14,,,,,https://www.indgovtjobs.in/2026/07/HAL-DT-MT-Recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,engineer jobs,hal jobs,management trainees,new",2026-07-30T09:21:42,2026-07-30T09:22:13,15,New
c8961e595118,UKSSSC Assistant Accountant Recruitment 2026 – Apply Online for 339 Posts | Last Date 15-08-2026,,,UKSSSC Assistant Accountant,,,,,339,Uttarakhand,Uttarakhand,Job,,2026-08-15,,,,,https://www.indgovtjobs.in/2026/07/uksssc-assistant-accountant-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,accountant,uttarakhand jobs",2026-07-23T17:53:51,2026-07-30T09:22:13,16,New
49710d2fd85f,BPSSC Range Officer Recruitment 2026 – Apply Online for 16 Posts | Last Date 16-08-2026,,,BPSSC Range Officer,,,,,16,Bihar,Bihar,Job,,2026-08-16,,,,,https://www.indgovtjobs.in/2026/07/bpssc-range-officer-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,bihar jobs,forest jobs,officer jobs",2026-07-16T18:44:24,2026-07-30T09:22:13,17,New
25dfc16ef523,"ISRO Assistant JPA UDC Steno Recruitment 2026 – Apply Online 242 Posts, Notification | Last Date 16-08-2026",,,ISRO Assistant JPA UDC Steno,,,,,242,All India,All India,Job,,2026-08-16,,,,,https://www.indgovtjobs.in/2026/07/isro-assistant-jpa-udc-steno.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,assistants,clerk jobs,isro jobs,new",2026-07-23T17:53:51,2026-07-30T09:22:13,17,New
97a5cc26c0b0,"ISRO ISRO:ICRB:01(A-JPA):2026: Recruitment to the post of Assistants, Junior Personal Assistants, Upper Division Clerk and Stenographers",,Centralised Recruitment (ICRB),ISRO,,,,,,All India,Centralised Recruitment (ICRB),Job,2026-07-27,2026-08-16,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Medium,Advertisement ISRO:ICRB:01(A-JPA):2026,"isro,space,central",2026-07-28T10:21:24,2026-07-30T09:22:13,17,New
cdb366ef6383,CERT In Scientist B Recruitment 2026 – Apply Online for 133 Posts | Last Date 17-08-2026,,,CERT In Scientist B,,,,,133,All India,All India,Job,,2026-08-17,,,,,https://www.indgovtjobs.in/2026/07/CERT-In-Scientist-B-Recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,engineer jobs,gate 2026 vacancies,it jobs,new",2026-07-16T18:44:24,2026-07-30T09:22:13,18,New
9db7b1a76ec5,RITES Assistant Manager Mechanical Recruitment 2026 – Apply Online for 24 Posts | Last Date 17-08-2026,,,RITES Assistant Manager Mechanical,,,,,24,All India,All India,Job,,2026-08-17,,,,,https://www.indgovtjobs.in/2026/07/rites-assistant-manager-mechanical.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-23T17:53:57,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,engineer jobs,manager jobs,rites",2026-07-18T23:40:35,2026-07-30T09:22:13,18,New
b830ff06d417,SPMCIL Young Professional Recruitment 2026 – Apply Online for 06 Posts | Last Date 17-08-2026,,,SPMCIL Young Professional,,,,,06,All India,All India,Job,,2026-08-17,,,,,https://www.indgovtjobs.in/2026/07/spmcil-young-professional-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-23T17:53:57,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,accountant,engineer jobs,law,spmcil",2026-07-18T23:40:35,2026-07-30T09:22:13,18,New
d818a832509f,ISRO ISRO:ICRB:02(EMC-CEPO):2026: Recruitment to the post of Scientist/Engineers 'SC',,Centralised Recruitment (ICRB),ISRO,,,,,,All India,Centralised Recruitment (ICRB),Job,2026-07-28,2026-08-17,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Medium,Advertisement ISRO:ICRB:02(EMC-CEPO):2026,"isro,space,central",2026-07-28T10:21:24,2026-07-30T09:22:13,18,New
54d15cb5bf2b,ISRO Scientist Engineer Recruitment 2026 – Apply Online for 93 Posts | Last Date 17-08-2026,,,ISRO Scientist Engineer,,,,,93,All India,All India,Job,,2026-08-17,,,,,https://www.indgovtjobs.in/2026/07/isro-scientist-engineer-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,engineer jobs,isro jobs,new,scientist jobs",2026-07-28T12:00:32,2026-07-30T09:22:13,18,New
32630554c03d,UPSSSC Scientific Assistant & Lab Assistant Recruitment 2026: Apply Online for 208 Posts | Last Date 17-08-2026,,,UPSSSC Scientific Assistant & Lab Assistant,,,,,208,Uttar Pradesh,Uttar Pradesh,Job,,2026-08-17,,,,,https://www.indgovtjobs.in/2026/07/upsssc-scientific-assistant.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,assistants,uttar pradesh jobs",2026-07-28T20:27:00,2026-07-30T09:22:13,18,New
47d29809f6b7,"BARC Scientific Assistant Recruitment 2026 – Apply Online for 06 Posts, Notification | Last Date 18-08-2026",,,BARC Scientific Assistant,,,,,06,All India,All India,Job,,2026-08-18,,,,,https://www.indgovtjobs.in/2026/07/barc-scientific-assistant-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-20T17:05:37,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,assistants,barc",2026-07-17T23:40:32,2026-07-30T09:22:13,19,New
bd7461514cac,Northeast Frontier Railway Apprentice 2026 – Apply Online for 6777 Posts | Last Date 19-08-2026,,,Northeast Frontier Railway Apprentice 2026 – Apply Online fo,,,,,6777,All India,All India,Apprenticeship,,2026-08-19,,,,,https://www.indgovtjobs.in/2026/07/northeast-frontier-railway-apprentice.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,apprenticeship training,iti jobs,new,railway jobs",2026-07-16T18:44:24,2026-07-30T09:22:13,20,New
9046be39cca2,IGCAR Trade Apprentice Recruitment 2026 – Apply Online for 200 Posts | Last Date 19-08-2026,,,IGCAR Trade Apprentice,,,,,200,Tamil Nadu,Tamil Nadu,Apprenticeship,,2026-08-19,,,,,https://www.indgovtjobs.in/2026/07/igcar-trade-apprentice-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-29T14:50:32,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,apprenticeship training,iti jobs,tamil nadu jobs",2026-07-17T23:40:32,2026-07-30T09:22:13,20,New
086cd08ca6b8,"TNPFC IT Personnel Recruitment 2026: Notification, Application Form | Last Date 19-08-2026",,,TNPFC IT Personnel,,,,,,Tamil Nadu,Tamil Nadu,Job,,2026-08-19,,,,,https://www.indgovtjobs.in/2026/07/tnpfc-it-personnel-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,it jobs,tamil nadu jobs",2026-07-25T15:28:12,2026-07-30T09:22:13,20,New
f146a12815c6,UPESSC Principal Recruitment 2026 – Apply Online for 111 Posts | Last Date 20-08-2026,,,UPESSC Principal,,,,,111,Uttar Pradesh,Uttar Pradesh,Job,,2026-08-20,,,,,https://www.indgovtjobs.in/2026/07/upessc-principal-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-29T14:50:32,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,teacher jobs,uttar pradesh jobs",2026-07-23T17:53:51,2026-07-30T09:22:13,21,New
0b2df62e6cb1,IBPS Clerk Notification 2026: Apply Online for 10000+ CSA Posts | Last Date 21-08-2026,,,IBPS Clerk Notification 2026: Apply Online for 10000+ CSA Po,,,,,,All India,All India,Job,,2026-08-21,,,,,https://www.indgovtjobs.in/2026/07/IBPS-Clerk-Notification.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,bank jobs,clerk jobs,ibps,new",2026-07-28T10:21:47,2026-07-30T09:22:13,22,New
0c588a7d2d96,"SKAU Kurukshetra Recruitment 2026 – Apply Online for 60 Nurse, Pharmacist & Clerk Posts | Last Date 21-08-2026",,,SKAU Kurukshetra,,,,,,Haryana,Haryana,Job,,2026-08-21,,,,,https://www.indgovtjobs.in/2026/07/skau-kurukshetra-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,clerk jobs,haryana jobs,institute and university jobs,nurse jobs",2026-07-29T09:29:48,2026-07-30T09:22:13,22,New
1329197d10a9,AIU Young Professionals & Consultant Recruitment 2026: Notification for 06 Posts | Last Date 23-08-2026,,,AIU Young Professionals & Consultant,,,,,06,Delhi,Delhi,Job,,2026-08-23,,,,,https://www.indgovtjobs.in/2026/07/aiu-young-professionals-consultant.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,delhi jobs,institute and university jobs,young professionals",2026-07-28T10:21:47,2026-07-30T09:22:13,24,New
1b507bb14fa2,NID Andhra Pradesh Non Teaching Recruitment 2026 – Apply Online for 22 Posts | Last Date 24-08-2026,,,NID Andhra Pradesh Non Teaching,,,,,22,Andhra Pradesh,Andhra Pradesh,Job,,2026-08-24,,,,,https://www.indgovtjobs.in/2026/07/nid-andhra-pradesh-non-teaching.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-18T23:40:39,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,andhra pradesh,assistants,diploma jobs,faculty jobs",2026-07-13T20:20:19,2026-07-30T09:22:13,25,New
beda7d77d6bd,Physical Research Laboratory Recruitment 2026 – Apply Online for 05 Officer Posts | Last Date: 24-08-2026,,,Physical Research Laboratory,,,,,,Gujarat,Gujarat,Job,,2026-08-24,,,,,https://www.indgovtjobs.in/2026/07/physical-research-laboratory.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Medium,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,gujarat jobs,officer jobs",2026-07-25T16:51:29,2026-07-30T09:22:13,25,New
a430858e87d5,"ISRO PRL:01/2026: Recruitment to the post of Administrative Officer, Accounts Officer, Purchase and Stores Officer",,"Physical Research Laboratory (PRL) , Ahmedabad",ISRO,,,,,,All India,"Physical Research Laboratory (PRL) , Ahmedabad",Job,2026-07-25,2026-08-24,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Medium,Advertisement PRL:01/2026,"isro,space,central",2026-07-28T10:21:24,2026-07-30T09:22:13,25,New
